,TidId,Start,Slut,Notat,Notat,OprettelsesDato,Navn
,78785,12/05/2006,15/05/2006,flytbar,116,04/05/2006,El-plads
,78796,19/07/2006,23/07/2006,flytbar,13,04/05/2006 14.10,El-plads
,78797,04/05/2006,11/05/2006,flytbar,81,04/05/2006 14.27,El-plads
,78802,04/05/2006,05/05/2006,flytbar,24,05/05/2006 07.14,El-plads
,78803,11/05/2006,02/06/2006,flytbar,119,05/05/2006 09.13,El-plads
,78804,05/05/2006,08/05/2006,flytbar,66,31/03/1997,El-plads
,78805,04/05/2006,07/05/2006,flytbar,79,05/05/2006,El-plads
,78806,23/07/2006,04/08/2006,flytbar,144,09/04/2004 14.10,El-plads
,78808,05/05/2006,14/05/2006,flytbar,97,11/04/2006 09.24,El-plads
,78809,05/05/2006,07/05/2006,flytbar,88,17/10/2000,El-plads
,78811,05/05/2006,07/05/2006,flytbar,32,24/09/2005 09.41,El-plads
,78814,11/05/2006,14/05/2006,flytbar,244,05/05/2006 12.47,El-plads
,78816,05/05/2006,13/05/2006,flytbar,56,29/05/2003,El-plads
,78818,05/05/2006,07/05/2006,flytbar,153,05/05/2006 14.01,El-plads
,78826,05/05/2006,07/05/2006,flytbar,29,05/05/2006 16.10,El-plads
,78828,05/05/2006,07/05/2006,flytbar,17,05/05/2006 16.48,El-plads
,78832,05/05/2006,07/05/2006,flytbar,125,05/05/2006 17.42,El-plads
,78833,05/05/2006,07/05/2006,flytbar,69,16/09/2005 18.31,El-plads
,78835,05/05/2006,07/05/2006,flytbar,25,10/09/1999 19.11,El-plads
,78839,05/05/2006,07/05/2006,flytbar,19,05/05/2006 18.48,El-plads
,78840,05/05/2006,07/05/2006,flytbar,93,05/05/2006,El-plads
,78843,05/08/2006,26/08/2006,flytbar,96,25/01/2006 07.30,El-plads
,78845,29/07/2006,03/08/2006,flytbar,9,10/08/2004 10.06,El-plads
,78851,06/05/2006,14/05/2006,flytbar,16,10/05/2002,El-plads
,78853,06/05/2006,09/05/2006,flytbar,245,06/05/2006 11.46,El-plads
,78854,06/05/2006,07/05/2006,flytbar,20,29/05/2004 11.20,El-plads
,78858,13/05/2006,14/05/2006,flytbar,28,06/05/2006 15.02,El-plads
,78860,06/05/2006,10/05/2006,flytbar,71,25/04/2005 16.07,El-plads
,78861,06/05/2006,10/05/2006,flytbar,73,06/05/2006 15.45,El-plads
,78863,06/05/2006,14/05/2006,flytbar,3,31/05/2002,El-plads
,78864,06/05/2006,20/05/2006,flytbar,397,06/05/2006 17.21,El-plads
,78866,02/06/2006,05/06/2006,flytbar,94,01/05/2006 13.13,El-plads
,78868,07/05/2006,27/05/2006,flytbar,76,18/04/1998,El-plads
,78869,07/05/2006,10/05/2006,flytbar,157,07/05/2006,El-plads
,78873,07/05/2006,09/05/2006,flytbar,9,07/05/2006 12.42,El-plads
,78874,24/07/2006,28/07/2006,flytbar,398,07/05/2006 13.02,El-plads
,78890,20/07/2006,03/08/2006,flytbar,16,30/01/2006 19.37,El-plads
,78891,03/06/2006,05/06/2006,flytbar,71,21/10/1995,El-plads
,78895,10/05/2006,14/05/2006,flytbar,82,15/06/2005 11.26,El-plads
,78896,08/05/2006,11/05/2006,flytbar,244,08/05/2006 11.16,El-plads
,78901,10/08/2006,27/08/2006,flytbar,93,18/02/2004 13.39,El-plads
,78964,08/05/2006,16/05/2006,flytbar,67,08/05/2006 15.10,El-plads
,78972,08/05/2006,11/05/2006,flytbar,246,08/05/2006 15.55,El-plads
,78981,08/05/2006,12/05/2006,flytbar,44,08/05/2006 15.46,El-plads
,78987,15/05/2006,22/05/2006,flytbar,48,08/05/2006 17.58,El-plads
,78991,08/05/2006,11/05/2006,flytbar,46,08/05/2006,El-plads
,78992,08/05/2006,10/05/2006,flytbar,47,08/05/2006 18.43,El-plads
,78994,12/05/2006,14/05/2006,flytbar,17,09/05/2006 09.07,El-plads
,78999,06/08/2006,22/08/2006,flytbar,26,09/05/2006 09.53,El-plads
,79000,02/06/2006,05/06/2006,ikke flytbar,243,09/05/2006 10.57,El-plads
,79009,09/05/2006,11/05/2006,flytbar,77,13/04/2004 18.05,El-plads
,79011,25/05/2006,05/06/2006,flytbar,93,21/05/1995 20.23,El-plads
,79013,24/05/2006,28/05/2006,flytbar,91,16/09/2005 18.31,El-plads
,79018,10/05/2006,14/05/2006,flytbar,78,20/09/2005 13.22,El-plads
,79019,11/05/2006,14/05/2006,flytbar,80,10/05/2006 14.08,El-plads
,79023,23/06/2006,07/07/2006,flytbar,80,15/08/2005 14.20,El-plads
,79036,10/05/2006,14/05/2006,flytbar,57,03/06/2005 13.56,El-plads
,79037,08/07/2006,16/07/2006,flytbar,158,20/03/1996,El-plads
,79043,11/05/2006,14/05/2006,flytbar,74,23/07/1995,El-plads
,79044,11/05/2006,12/05/2006,flytbar,59,21/04/2005 14.13,El-plads
,79045,26/06/2006,29/06/2006,flytbar,18,21/04/2005 14.13,El-plads
,79047,11/05/2006,13/05/2006,flytbar,63,17/10/2005,El-plads
,79052,11/05/2006,14/05/2006,flytbar,62,11/05/2006 18.41,El-plads
,79053,11/05/2006,14/05/2006,flytbar,64,11/05/2006 18.47,El-plads
,79055,11/05/2006,14/05/2006,flytbar,66,21/04/2005 10.18,El-plads
,79059,11/05/2006,12/05/2006,flytbar,20,11/05/2006 19.09,El-plads
,79060,11/05/2006,14/05/2006,flytbar,147,11/05/2006,El-plads
,79061,11/05/2006,14/05/2006,flytbar,24,13/08/2004 20.41,El-plads
,79066,11/05/2006,14/05/2006,flytbar,100,05/05/2006 09.03,El-plads
,79067,20/05/2006,02/06/2006,ikke flytbar,100,11/04/2006 09.06,El-plads
,79069,11/05/2006,14/05/2006,flytbar,246,12/05/2006 10.34,El-plads
,79070,12/05/2006,14/05/2006,flytbar,75,12/05/2006 10.41,El-plads
,79071,12/05/2006,14/05/2006,flytbar,77,12/05/2006 10.43,El-plads
,79073,12/05/2006,14/05/2006,flytbar,33,12/03/2005 15.39,El-plads
,79074,12/05/2006,14/05/2006,flytbar,344,12/05/2006,El-plads
,79076,12/05/2006,14/05/2006,flytbar,20,12/05/2006,El-plads
,79080,12/05/2006,14/05/2006,flytbar,243,12/05/2006 11.18,El-plads
,79090,12/05/2006,14/05/2006,flytbar,247,12/05/2006 11.26,El-plads
,79091,12/05/2006,14/05/2006,flytbar,26,12/05/2006 11.33,El-plads
,79092,12/05/2006,14/05/2006,flytbar,32,10/09/1999 17.44,El-plads
,79093,12/05/2006,14/05/2006,flytbar,29,12/05/2006 11.53,El-plads
,79094,12/05/2006,14/05/2006,flytbar,232,12/05/2006 11.57,El-plads
,79095,12/05/2006,14/05/2006,flytbar,11,12/05/2006 12.00,El-plads
,79096,12/05/2006,14/05/2006,flytbar,61,16/09/2005,El-plads
,79112,12/05/2006,14/05/2006,flytbar,53,12/05/2006 13.02,El-plads
,79113,12/05/2006,14/05/2006,flytbar,9,05/09/2003 18.03,El-plads
,79118,12/05/2006,14/05/2006,flytbar,93,12/05/2006 14.10,El-plads
,79120,12/05/2006,16/05/2006,flytbar,58,02/04/1995 16.38,El-plads
,79121,12/05/2006,20/05/2006,flytbar,60,12/05/2006 15.49,El-plads
,79122,12/05/2006,14/05/2006,flytbar,253,12/05/2006 16.25,El-plads
,79128,12/05/2006,26/07/2006,ikke flytbar,27,08/08/2003 18.54,El-plads
,79129,12/05/2006,13/05/2006,flytbar,71,12/05/2006 18.49,El-plads
,79130,12/05/2006,14/05/2006,flytbar,138,13/05/2006 09.02,El-plads
,79132,13/05/2006,14/05/2006,flytbar,89,13/05/2006,El-plads
,79133,13/05/2006,14/05/2006,flytbar,59,13/05/2006 12.10,El-plads
,79135,13/05/2006,26/05/2006,flytbar,42,23/09/2001 15.45,El-plads
,79138,30/03/2007,24/06/2007,flytbar,148,17/04/2006 12.47,El-plads
,79140,13/05/2006,15/05/2006,flytbar,84,20/10/1995,El-plads
,79146,13/05/2006,15/05/2006,flytbar,37,01/05/2000 14.51,El-plads
,79153,14/05/2006,15/05/2006,flytbar,88,14/05/2006 14.44,El-plads
,79154,02/06/2006,05/06/2006,flytbar,128,14/05/2006 15.44,El-plads
,79155,02/06/2006,05/06/2006,flytbar,130,14/05/2006 15.44,El-plads
,79159,14/05/2006,26/05/2006,flytbar,44,14/05/2006 19.00,El-plads
,79160,07/08/2006,18/08/2006,flytbar,120,09/03/2003,El-plads
,79166,02/06/2006,05/06/2006,flytbar,37,10/01/2006 10.29,El-plads
,79167,15/05/2006,19/05/2006,flytbar,18,11/07/1995,El-plads
,79170,05/06/2006,19/06/2006,flytbar,90,15/05/2006 14.26,El-plads
,79172,15/05/2006,17/05/2006,flytbar,83,15/05/2006 15.23,El-plads
,79174,15/05/2006,18/05/2006,flytbar,90,15/05/2006 17.16,El-plads
,79175,15/05/2006,17/05/2006,flytbar,91,15/05/2006 17.05,El-plads
,79177,21/07/2006,09/08/2006,flytbar,38,09/05/2005 10.34,El-plads
,79179,09/06/2006,12/06/2006,flytbar,80,16/05/2006 09.09,El-plads
,79180,09/06/2006,12/06/2006,flytbar,81,16/05/2006 09.09,El-plads
,79181,08/06/2006,12/06/2006,flytbar,79,16/05/2006 09.09,El-plads
,79184,15/05/2006,18/05/2006,flytbar,244,15/05/2006 18.16,El-plads
,79185,15/05/2006,19/05/2006,flytbar,26,16/05/2006 10.51,El-plads
,79200,27/05/2006,28/05/2006,flytbar,84,17/05/2006,El-plads
,79203,20/05/2006,24/05/2006,flytbar,17,20/03/2006 16.53,El-plads
,79204,17/05/2006,21/05/2006,flytbar,89,20/06/2005 11.18,El-plads
,79213,25/05/2006,05/06/2006,ikke flytbar,247,21/05/1995 17.29,El-plads
,79215,19/05/2006,21/05/2006,flytbar,16,16/04/1999 15.36,El-plads
,79216,19/05/2006,21/05/2006,flytbar,148,19/05/2006 11.03,El-plads
,79218,25/05/2006,04/06/2006,ikke flytbar,81,19/05/2006,El-plads
,79219,24/05/2006,04/06/2006,flytbar,83,19/05/2006,El-plads
,79222,19/05/2006,21/05/2006,flytbar,153,07/09/2001 16.56,El-plads
,79226,16/06/2006,02/07/2006,flytbar,159,19/05/2006 15.20,El-plads
,79228,30/05/2006,02/06/2006,ikke flytbar,62,13/04/1998,El-plads
,79230,19/05/2006,27/05/2006,flytbar,67,19/05/2006 18.41,El-plads
,79237,02/06/2006,05/06/2006,flytbar,122,20/05/2006 07.58,El-plads
,79239,02/06/2006,05/06/2006,flytbar,124,20/05/2006 07.58,El-plads
,79244,20/05/2006,26/05/2006,flytbar,244,17/10/1999 17.27,El-plads
,79245,20/05/2006,27/05/2006,flytbar,246,29/04/1995,El-plads
,79249,20/05/2006,26/06/2006,flytbar,20,17/07/1996,El-plads
,79251,20/05/2006,22/05/2006,flytbar,77,20/05/2006 13.35,El-plads
,79254,20/05/2006,01/06/2006,flytbar,80,20/05/2006 14.49,El-plads
,79256,20/05/2006,27/05/2006,flytbar,344,20/05/2006,El-plads
,79257,20/05/2006,25/05/2006,flytbar,32,20/05/2006 16.19,El-plads
,79258,20/05/2006,23/05/2006,flytbar,253,20/05/2006,El-plads
,79260,20/05/2006,28/05/2006,flytbar,90,20/05/2006 14.47,El-plads
,79261,16/07/2006,22/07/2006,flytbar,100,20/05/2006,El-plads
,79262,02/06/2006,05/06/2006,flytbar,56,08/03/2006,El-plads
,79264,21/05/2006,26/05/2006,flytbar,26,09/05/2003,El-plads
,79269,21/05/2006,26/05/2006,flytbar,74,01/05/2005 13.44,El-plads
,79276,21/05/2006,24/05/2006,flytbar,82,09/08/2005 19.32,El-plads
,79278,21/05/2006,28/05/2006,flytbar,73,27/05/2000,El-plads
,79290,22/05/2006,25/05/2006,flytbar,94,22/05/2006 15.00,El-plads
,79291,10/07/2006,30/07/2006,ikke flytbar,142,14/06/2001,El-plads
,79294,22/05/2006,28/05/2006,flytbar,77,22/05/2006 15.27,El-plads
,79295,22/05/2006,08/06/2006,flytbar,63,06/10/1996,El-plads
,79296,24/05/2006,27/05/2006,flytbar,138,22/05/2006 16.17,El-plads
,79299,22/05/2006,26/05/2006,flytbar,89,22/05/2006 17.18,El-plads
,79303,22/05/2006,24/05/2006,flytbar,91,22/05/2006 18.27,El-plads
,79306,23/05/2006,25/05/2006,flytbar,97,23/05/2006 10.47,El-plads
,79312,24/05/2006,27/05/2006,flytbar,33,23/05/2006 15.08,El-plads
,79313,23/05/2006,25/05/2006,flytbar,88,08/08/2002 12.46,El-plads
,79318,22/05/2006,24/05/2006,flytbar,159,23/05/2006 18.43,El-plads
,79337,24/05/2006,27/05/2006,flytbar,253,24/05/2006,El-plads
,79344,24/05/2006,05/06/2006,flytbar,108,23/04/2004 16.00,El-plads
,79354,24/05/2006,31/05/2006,flytbar,78,24/05/2006 14.03,El-plads
,79355,23/05/2006,26/05/2006,flytbar,398,24/05/2006 10.04,El-plads
,79356,24/05/2006,28/05/2006,flytbar,245,24/05/2006,El-plads
,79357,24/05/2006,28/05/2006,flytbar,16,24/05/2006 14.49,El-plads
,79360,22/07/2006,28/07/2006,flytbar,158,24/05/2006 15.26,El-plads
,79361,24/05/2006,27/05/2006,flytbar,46,24/05/2006 15.19,El-plads
,79362,24/05/2006,28/05/2006,flytbar,48,08/05/1995,El-plads
,79367,24/05/2006,25/05/2006,flytbar,37,24/05/2006 18.02,El-plads
,79370,24/05/2006,28/05/2006,flytbar,157,18/06/2004 14.11,El-plads
,79373,25/05/2006,28/05/2006,flytbar,60,14/04/2000,El-plads
,79375,25/05/2006,28/05/2006,flytbar,22,25/05/2006 10.48,El-plads
,79378,25/05/2006,27/05/2006,flytbar,25,25/05/2006 13.48,El-plads
,79379,25/05/2006,28/05/2006,flytbar,49,25/05/2006 14.28,El-plads
,79380,25/05/2006,28/05/2006,flytbar,32,25/05/2006 14.52,El-plads
,79381,25/05/2006,28/05/2006,flytbar,53,25/05/2006,El-plads
,79382,25/05/2006,28/05/2006,flytbar,153,22/03/2005 14.38,El-plads
,79383,25/05/2006,27/05/2006,flytbar,52,24/05/1995 17.11,El-plads
,79384,25/05/2006,28/05/2006,flytbar,94,25/05/2006 12.51,El-plads
,79387,25/05/2006,28/05/2006,flytbar,57,25/05/2006 17.48,El-plads
,79390,25/05/2006,28/05/2006,flytbar,82,23/09/2005 16.48,El-plads
,79391,26/05/2006,28/05/2006,flytbar,37,26/07/2002 18.02,El-plads
,79394,25/05/2006,26/05/2006,flytbar,97,25/05/2006 19.04,El-plads
,79397,13/07/2006,18/07/2006,flytbar,397,25/05/2006,El-plads
,79407,02/06/2006,07/06/2006,flytbar,75,26/05/2006 12.54,El-plads
,79413,26/05/2006,28/05/2006,flytbar,59,26/05/2006 14.37,El-plads
,79414,26/05/2006,28/05/2006,flytbar,61,26/05/2006 14.35,El-plads
,79416,24/06/2006,25/06/2006,flytbar,253,13/03/2006,El-plads
,79417,02/06/2006,04/06/2006,ikke flytbar,245,02/03/2006,El-plads
,79419,26/05/2006,27/05/2006,flytbar,28,04/06/2005 11.14,El-plads
,79424,26/05/2006,28/05/2006,flytbar,89,26/05/2006 19.03,El-plads
,79425,26/05/2006,27/05/2006,flytbar,144,25/05/2006 19.04,El-plads
,79426,27/05/2006,10/06/2006,flytbar,46,18/08/1995,El-plads
,79434,28/05/2006,02/06/2006,flytbar,94,28/05/2006 13.44,El-plads
,79435,28/05/2006,14/06/2006,flytbar,42,28/05/2006 15.14,El-plads
,79436,28/05/2006,01/06/2006,flytbar,232,28/05/2006 15.25,El-plads
,79437,28/05/2006,29/05/2006,flytbar,88,28/05/2006 16.58,El-plads
,79438,04/08/2006,12/08/2006,flytbar,79,28/05/2006 18.06,El-plads
,79439,02/06/2006,05/06/2006,flytbar,32,19/04/2005 07.28,El-plads
,79440,03/06/2006,07/06/2006,flytbar,397,31/03/1996,El-plads
,79464,08/07/2006,07/08/2006,flytbar,138,06/05/2004 17.48,El-plads
,79465,23/07/2006,29/07/2006,flytbar,91,29/05/2006 14.17,El-plads
,79466,02/07/2006,12/07/2006,flytbar,251,29/05/2006,El-plads
,79474,29/05/2006,30/05/2006,flytbar,19,29/05/2006 18.25,El-plads
,79485,03/06/2006,05/06/2006,flytbar,159,29/05/2006,El-plads
,79487,30/05/2006,02/06/2006,flytbar,236,13/05/2001 17.44,El-plads
,79488,17/07/2006,24/07/2006,flytbar,76,30/05/2006 10.09,El-plads
,79492,16/07/2006,27/07/2006,flytbar,74,13/02/2006,El-plads
,79494,10/07/2006,14/07/2006,ikke flytbar,97,30/05/2006 12.45,El-plads
,79496,30/05/2006,01/06/2006,flytbar,90,30/05/2006 16.39,El-plads
,79498,01/07/2006,08/07/2006,flytbar,92,31/05/2006 08.29,El-plads
,79503,23/06/2006,25/06/2006,flytbar,100,29/03/2003,El-plads
,79508,30/05/2006,02/06/2006,flytbar,18,31/05/2006 11.40,El-plads
,79509,31/05/2006,03/06/2006,flytbar,151,13/08/2005,El-plads
,79513,31/05/2006,02/06/2006,flytbar,253,11/09/1998 15.30,El-plads
,79524,31/05/2006,02/06/2006,flytbar,78,29/05/2005 14.31,El-plads
,79525,31/05/2006,02/06/2006,flytbar,244,03/07/2005 16.32,El-plads
,79535,02/06/2006,05/06/2006,flytbar,48,14/05/1997 17.39,El-plads
,79539,04/07/2006,08/07/2006,flytbar,82,01/06/2006 09.59,El-plads
,79541,31/07/2006,05/08/2006,flytbar,24,01/06/2006 10.26,El-plads
,79546,01/06/2006,07/06/2006,flytbar,116,01/06/2006 13.59,El-plads
,79547,01/06/2006,06/06/2006,flytbar,118,01/06/2006 14.06,El-plads
,79549,01/06/2006,06/06/2006,flytbar,82,01/06/2006 13.58,El-plads
,79550,01/06/2006,06/06/2006,flytbar,88,01/06/2006 14.10,El-plads
,79555,01/06/2006,03/06/2006,flytbar,90,01/06/2006 15.15,El-plads
,79556,02/06/2006,05/06/2006,flytbar,142,17/06/1999,El-plads
,79557,02/06/2006,04/06/2006,flytbar,24,06/06/1997,El-plads
,79560,01/06/2006,06/06/2006,flytbar,73,28/08/2003,El-plads
,79561,02/06/2006,05/06/2006,flytbar,66,02/06/2006 08.11,El-plads
,79562,02/06/2006,05/06/2006,flytbar,64,02/06/2006 08.11,El-plads
,79563,02/06/2006,05/06/2006,flytbar,67,02/06/2006 08.11,El-plads
,79564,02/06/2006,05/06/2006,flytbar,69,02/06/2006 08.11,El-plads
,79566,02/06/2006,05/06/2006,flytbar,120,11/04/2006 09.06,El-plads
,79567,03/06/2006,05/06/2006,ikke flytbar,100,02/06/2006 10.58,El-plads
,79568,02/06/2006,05/06/2006,flytbar,77,02/06/2006 11.18,El-plads
,79570,02/06/2006,05/06/2006,flytbar,121,02/06/2006 12.14,El-plads
,79571,02/06/2006,05/06/2006,flytbar,157,02/06/2006 12.51,El-plads
,79578,01/06/2006,05/06/2006,flytbar,123,02/06/2006 14.29,El-plads
,79579,02/06/2006,05/06/2006,flytbar,104,02/06/2006 15.18,El-plads
,79582,02/06/2006,05/06/2006,flytbar,65,02/06/2006 15.47,El-plads
,79585,02/06/2006,04/06/2006,flytbar,50,02/06/2006 16.51,El-plads
,79587,02/06/2006,05/06/2006,flytbar,11,02/06/2006 17.02,El-plads
,79590,02/06/2006,05/06/2006,flytbar,398,02/06/2006 17.40,El-plads
,79591,02/06/2006,05/06/2006,flytbar,13,02/06/2006 17.47,El-plads
,79594,02/06/2006,05/06/2006,flytbar,244,02/06/2006 18.09,El-plads
,79595,02/06/2006,05/06/2006,flytbar,43,02/06/2006 18.13,El-plads
,79612,02/06/2006,05/06/2006,flytbar,147,02/06/2006 18.59,El-plads
,79613,02/06/2006,05/06/2006,flytbar,61,02/06/2006 19.21,El-plads
,79614,02/06/2006,03/06/2006,flytbar,84,02/06/2006 19.39,El-plads
,79626,02/06/2006,04/06/2006,flytbar,58,02/06/2006 19.54,El-plads
,79629,02/06/2006,05/06/2006,flytbar,106,06/06/2003 09.30,El-plads
,79632,03/06/2006,05/06/2006,flytbar,60,03/06/2006,El-plads
,79633,23/07/2006,26/07/2006,flytbar,87,03/06/2006,El-plads
,79634,03/06/2006,05/06/2006,flytbar,382,25/07/1997,El-plads
,79639,02/06/2006,05/06/2006,flytbar,125,02/06/2006 20.48,El-plads
,79641,02/06/2006,05/06/2006,flytbar,158,03/06/2006 11.52,El-plads
,79644,03/06/2006,11/06/2006,flytbar,16,03/06/2006 12.06,El-plads
,79645,02/06/2006,05/06/2006,flytbar,79,17/08/1996,El-plads
,79650,03/06/2006,05/06/2006,flytbar,138,20/03/2006,El-plads
,79651,03/06/2006,05/06/2006,flytbar,90,03/06/2006 14.05,El-plads
,79652,03/06/2006,05/06/2006,flytbar,22,03/06/2006 14.20,El-plads
,79656,03/06/2006,05/06/2006,flytbar,148,03/06/2006 13.57,El-plads
,79658,03/06/2006,10/06/2006,flytbar,149,03/06/2006 14.46,El-plads
,79661,03/06/2006,07/06/2006,flytbar,144,03/06/2006 16.01,El-plads
,79674,03/06/2006,05/06/2006,flytbar,145,09/04/1995 11.41,El-plads
,79680,04/06/2006,08/06/2006,flytbar,49,11/08/2003 10.36,El-plads
,79681,04/06/2006,08/06/2006,flytbar,146,04/06/2006 11.22,El-plads
,79682,11/08/2006,21/08/2006,flytbar,89,04/06/2006 12.03,El-plads
,79683,04/06/2006,20/06/2006,flytbar,3,13/01/1998,El-plads
,79684,04/06/2006,05/06/2006,flytbar,28,04/06/2006 12.44,El-plads
,79689,30/06/2006,12/08/2006,flytbar,34,22/02/2006 11.23,El-plads
,79691,04/06/2006,06/06/2006,flytbar,25,04/06/2006 16.17,El-plads
,79697,04/06/2006,05/06/2006,flytbar,84,04/06/2006,El-plads
,79699,04/06/2006,05/06/2006,flytbar,236,04/06/2006 20.09,El-plads
,79700,05/07/2006,07/07/2006,flytbar,95,05/06/2006 09.31,El-plads
,79709,05/06/2006,09/06/2006,flytbar,57,05/06/2006 14.49,El-plads
,79711,05/06/2006,06/06/2006,flytbar,94,05/06/2006,El-plads
,79712,05/06/2006,09/06/2006,flytbar,89,05/06/2006 16.21,El-plads
,79713,05/06/2006,12/06/2006,flytbar,59,11/08/2003,El-plads
,79715,05/06/2006,10/06/2006,flytbar,93,05/06/2006 17.50,El-plads
,79717,24/07/2006,29/07/2006,flytbar,93,06/06/2006 09.30,El-plads
,79718,05/06/2006,06/06/2006,flytbar,382,06/06/2006 09.56,El-plads
,79719,30/06/2006,04/07/2006,flytbar,95,16/05/1996,El-plads
,79720,01/07/2006,09/07/2006,ikke flytbar,22,20/06/2005,El-plads
,79721,06/06/2006,10/06/2006,flytbar,91,06/06/2006,El-plads
,79723,06/06/2006,09/06/2006,flytbar,58,06/06/2006 14.03,El-plads
,79724,06/06/2006,09/06/2006,flytbar,78,17/06/2005,El-plads
,79725,06/06/2006,07/06/2006,flytbar,94,06/06/2006 14.00,El-plads
,79730,12/06/2006,21/06/2006,flytbar,78,18/07/2000 13.07,El-plads
,79731,12/06/2006,21/06/2006,flytbar,76,06/06/2006 14.43,El-plads
,79739,06/06/2006,08/06/2006,flytbar,244,06/06/2006 16.10,El-plads
,79740,15/07/2006,22/07/2006,ikke flytbar,51,06/06/2006 16.47,El-plads
,79741,06/06/2006,08/06/2006,flytbar,83,06/06/2006 16.54,El-plads
,79743,06/06/2006,07/06/2006,flytbar,19,06/06/2006 16.50,El-plads
,79746,06/06/2006,07/06/2006,flytbar,33,06/06/2006,El-plads
,79754,07/06/2006,14/06/2006,flytbar,344,07/06/2006 14.01,El-plads
,79758,05/08/2006,08/08/2006,flytbar,158,07/06/2006,El-plads
,79759,09/06/2006,11/06/2006,flytbar,24,07/06/2006 14.46,El-plads
,79761,23/06/2006,30/06/2006,flytbar,88,07/06/2006,El-plads
,79762,07/06/2006,11/06/2006,flytbar,82,07/06/2006 11.50,El-plads
,79763,14/08/2006,25/08/2006,flytbar,82,07/06/2006 11.50,El-plads
,79764,14/08/2006,25/08/2006,flytbar,84,07/06/2006 11.50,El-plads
,79766,09/06/2006,10/06/2006,flytbar,100,07/06/2006 18.06,El-plads
,79768,06/07/2006,09/07/2006,flytbar,153,07/06/2006 18.31,El-plads
,79774,08/06/2006,09/06/2006,flytbar,96,08/06/2006 11.20,El-plads
,79780,08/06/2006,21/06/2006,flytbar,71,08/06/2006 14.09,El-plads
,79781,08/06/2006,10/06/2006,flytbar,17,08/06/2006 14.06,El-plads
,79783,08/06/2006,11/06/2006,flytbar,247,08/06/2006 14.07,El-plads
,79784,08/06/2006,17/06/2006,flytbar,83,08/06/2006 14.11,El-plads
,79785,08/06/2006,13/06/2006,flytbar,97,08/06/2006 14.04,El-plads
,79786,08/06/2006,10/06/2006,flytbar,28,08/06/2006 15.05,El-plads
,79794,08/06/2006,11/06/2006,flytbar,150,08/06/2006 17.03,El-plads
,79796,09/06/2006,21/06/2006,flytbar,92,18/05/2003 17.15,El-plads
,79801,09/06/2006,11/06/2006,flytbar,89,05/05/2006,El-plads
,79810,09/06/2006,10/06/2006,flytbar,63,09/06/2006 10.44,El-plads
,79811,30/06/2006,04/07/2006,flytbar,96,16/05/1996,El-plads
,79821,09/06/2006,22/06/2006,flytbar,64,09/06/2006 15.08,El-plads
,79822,09/06/2006,11/06/2006,flytbar,29,07/06/2006 10.37,El-plads
,79824,09/06/2006,13/06/2006,flytbar,126,09/06/2006 16.21,El-plads
,79825,09/06/2006,11/06/2006,flytbar,60,09/06/2006 17.47,El-plads
,79826,09/06/2006,11/06/2006,flytbar,78,17/09/2004 17.19,El-plads
,79827,10/06/2006,11/06/2006,flytbar,76,09/06/2006 17.59,El-plads
,79829,09/06/2006,11/06/2006,flytbar,32,09/06/2006 18.44,El-plads
,79830,09/06/2006,18/06/2006,flytbar,110,09/06/2006 18.57,El-plads
,79831,09/06/2006,21/06/2006,flytbar,142,09/06/2006 19.03,El-plads
,79832,09/06/2006,11/06/2006,flytbar,26,10/06/2006 07.44,El-plads
,79833,09/06/2006,25/06/2006,flytbar,50,09/06/2006 20.40,El-plads
,79835,10/06/2006,13/06/2006,flytbar,84,15/06/2005 11.26,El-plads
,79836,25/06/2006,30/06/2006,flytbar,60,30/06/2004 16.12,El-plads
,79837,10/07/2006,12/07/2006,flytbar,52,10/03/2006 12.29,El-plads
,79838,10/06/2006,11/06/2006,flytbar,245,10/06/2006 12.36,El-plads
,79839,01/07/2006,02/07/2006,flytbar,18,16/05/2003 21.39,El-plads
,79841,10/06/2006,12/06/2006,flytbar,131,10/06/2006 15.45,El-plads
,79844,12/06/2006,18/06/2006,flytbar,11,10/06/2006,El-plads
,79845,10/06/2006,11/06/2006,flytbar,47,10/06/2006 16.57,El-plads
,79847,10/06/2006,11/06/2006,flytbar,120,07/10/2005,El-plads
,79850,09/07/2006,28/07/2006,ikke flytbar,147,10/06/2006 20.03,El-plads
,79852,11/06/2006,12/06/2006,flytbar,56,29/05/1999,El-plads
,79863,11/06/2006,18/06/2006,flytbar,148,11/06/2006 14.26,El-plads
,79875,12/06/2006,13/06/2006,flytbar,125,24/12/1995,El-plads
,79879,12/06/2006,15/06/2006,flytbar,100,29/05/2003 10.44,El-plads
,79885,17/06/2006,25/06/2006,flytbar,236,26/03/2005,El-plads
,79886,17/07/2006,22/07/2006,flytbar,88,22/03/2006,El-plads
,79890,12/06/2006,16/06/2006,flytbar,116,12/06/2006 14.22,El-plads
,79892,12/06/2006,25/06/2006,flytbar,73,18/06/1998,El-plads
,79893,12/06/2006,13/06/2006,flytbar,249,12/06/2006 15.38,El-plads
