TidId,Start,Slut,Notat,EnhedsId,OprettelsesDato,Navn
40631,27-07-2009,28-07-2009,flytbar,35,27-07-2009,15 m2 4pers
40632,27-07-2009,28-07-2009,flytbar,72,28-07-2009,Elplads
40633,27-07-2009,28-07-2009,flytbar,74,28-07-2009,Elplads
40634,28-07-2009,30-07-2009,flytbar,142,28-07-2009,Elplads
40635,28-07-2009,31-07-2009,flytbar,143,28-07-2009,Elplads
40636,28-07-2009,30-07-2009,flytbar,152,28-07-2009,Elplads
40637,30-07-2009,31-07-2009,flytbar,279,27-07-2009,25 m2 Luksushytte
40643,28-07-2009,01-08-2009,flytbar,42,28-07-2009,15 m2 4pers
40644,28-07-2009,29-07-2009,flytbar,61,28-07-2009,Elplads
40645,28-07-2009,29-07-2009,flytbar,44,28-07-2009,15 m2 4pers
40646,28-07-2009,29-07-2009,flytbar,112,28-07-2009,Elplads
40647,28-07-2009,29-07-2009,flytbar,55,28-07-2009,25 m2 6pers
40648,28-07-2009,29-07-2009,flytbar,165,28-07-2009,Elplads
40649,28-07-2009,29-07-2009,flytbar,160,28-07-2009,Elplads
40650,28-07-2009,29-07-2009,flytbar,148,28-07-2009,Elplads
40651,21-08-2009,23-08-2009,ikke flytbar,34,28-07-2009,17 m2 4pers
40653,15-08-2009,17-08-2009,flytbar,280,26-07-2009,25 m2 Luksushytte
40654,29-07-2009,30-07-2009,flytbar,75,29-07-2009,Elplads
40658,02-08-2009,03-08-2009,flytbar,151,29-07-2009,Elplads
40660,08-08-2009,09-08-2009,flytbar,56,29-07-2009,25 m2 Luksushytte
40655,28-07-2009,29-07-2009,flytbar,66,29-07-2009,Elplads
40656,28-07-2009,29-07-2009,flytbar,67,29-07-2009,Elplads
40657,29-07-2009,01-08-2009,flytbar,157,29-07-2009,Elplads
40661,29-07-2009,01-08-2009,flytbar,145,24-07-2002,Elplads
40662,29-07-2009,30-07-2009,flytbar,147,29-07-2009,Elplads
40664,29-07-2009,01-08-2009,flytbar,141,15-05-2009,Elplads
40665,29-07-2009,30-07-2009,flytbar,272,29-07-2009,Teltpladser
40666,28-07-2009,29-07-2009,flytbar,119,29-07-2009,Elplads
40667,29-07-2009,30-07-2009,flytbar,164,29-07-2009,Elplads
40668,29-07-2009,31-07-2009,flytbar,66,29-07-2009,Elplads
40669,29-07-2009,30-07-2009,flytbar,64,29-07-2009,Elplads
40670,12-08-2009,15-08-2009,flytbar,139,29-07-2009,Elplads
40671,29-07-2009,31-07-2009,flytbar,146,29-07-2009,Elplads
40672,11-09-2009,13-09-2009,flytbar,286,30-07-2009,25 m2 Luksushytte
40673,30-07-2009,01-08-2009,flytbar,58,30-07-2009,25 m2 Luksushytte
40674,20-09-2009,24-09-2009,flytbar,281,30-07-2009,25 m2 Luksushytte
40675,30-07-2009,31-07-2009,flytbar,140,21-08-2004,Elplads
40676,30-07-2009,31-07-2009,flytbar,139,30-07-2009,Elplads
40677,30-07-2009,31-07-2009,flytbar,162,30-07-2009,Elplads
40679,30-07-2009,02-08-2009,flytbar,38,28-07-2009,15 m2 4pers
40681,30-07-2009,01-08-2009,flytbar,150,30-07-2009,Elplads
40682,30-07-2009,31-07-2009,flytbar,147,30-07-2009,Elplads
40683,30-07-2009,31-07-2009,flytbar,149,30-07-2009,Elplads
40684,30-07-2009,31-07-2009,flytbar,153,30-07-2009,Elplads
40685,30-07-2009,31-07-2009,flytbar,152,30-07-2009,Elplads
40686,30-07-2009,31-07-2009,flytbar,144,20-05-2007,Elplads
40687,30-07-2009,01-08-2009,flytbar,44,27-07-2009,15 m2 4pers
40688,30-07-2009,31-07-2009,flytbar,280,30-07-2009,25 m2 Luksushytte
40689,30-07-2009,31-07-2009,flytbar,159,30-07-2009,Elplads
40690,30-07-2009,31-07-2009,flytbar,160,30-07-2009,Elplads
40691,30-07-2009,31-07-2009,flytbar,148,30-07-2009,Elplads
40692,30-07-2009,31-07-2009,flytbar,283,07-06-2009,25 m2 Luksushytte
40693,30-07-2009,31-07-2009,flytbar,151,30-07-2009,Elplads
40696,30-07-2009,31-07-2009,flytbar,73,31-07-2009,Elplads
40697,30-07-2009,31-07-2009,flytbar,142,31-07-2009,Elplads
40698,11-09-2009,13-09-2009,flytbar,287,31-07-2009,25 m2 Luksushytte
40700,04-09-2009,06-09-2009,flytbar,280,31-07-2009,25 m2 Luksushytte
40701,31-07-2009,31-12-2009,flytbar,61,12-09-2007,Elplads
40702,10-08-2009,11-08-2009,flytbar,151,31-07-2009,Elplads
40703,12-08-2009,13-08-2009,flytbar,151,31-07-2009,Elplads
40704,31-07-2009,03-08-2009,flytbar,154,31-07-2009,Elplads
40705,01-08-2009,03-08-2009,flytbar,284,29-04-2009,25 m2 Luksushytte
40706,31-07-2009,03-08-2009,flytbar,286,26-04-2009,25 m2 Luksushytte
40709,12-09-2009,13-09-2009,flytbar,35,31-07-2009,15 m2 4pers
40838,08-08-2009,09-08-2009,flytbar,26,05-08-2009,10 m2 4pers u/udstyr
40839,08-08-2009,01-10-2009,flytbar,70,05-08-2009,Elplads
40710,12-09-2009,13-09-2009,flytbar,34,31-07-2009,17 m2 4pers
40711,12-09-2009,13-09-2009,flytbar,44,31-07-2009,15 m2 4pers
40712,31-07-2009,01-08-2009,flytbar,152,31-07-2009,Elplads
40713,31-07-2009,01-08-2009,flytbar,140,10-06-2009,Elplads
40714,31-07-2009,01-08-2009,flytbar,272,06-08-2007,Teltpladser
40716,31-07-2009,01-08-2009,flytbar,142,31-07-2009,Elplads
40717,31-07-2009,01-08-2009,flytbar,164,31-07-2009,Elplads
40719,31-07-2009,01-08-2009,flytbar,162,31-07-2009,Elplads
40720,31-07-2009,02-08-2009,flytbar,143,17-05-2003,Elplads
40721,31-07-2009,01-08-2009,flytbar,139,31-07-2009,Elplads
40722,31-07-2009,01-08-2009,flytbar,156,31-07-2009,Elplads
40723,31-07-2009,01-08-2009,flytbar,155,31-07-2009,Elplads
40724,31-07-2009,01-08-2009,flytbar,149,31-07-2009,Elplads
40725,31-07-2009,02-08-2009,flytbar,158,31-07-2009,Elplads
40726,31-07-2009,01-08-2009,flytbar,284,31-07-2009,25 m2 Luksushytte
40727,31-07-2009,01-08-2009,flytbar,110,31-07-2009,Elplads
40728,01-08-2009,08-08-2009,flytbar,160,24-06-2006,Elplads
40729,03-08-2009,05-08-2009,flytbar,41,18-07-2007,15 m2 4pers
40730,10-08-2009,12-08-2009,flytbar,280,10-07-2008,25 m2 Luksushytte
40732,01-08-2009,04-08-2009,flytbar,164,01-08-2009,Elplads
40733,01-08-2009,02-08-2009,flytbar,144,08-08-2006,Elplads
40734,01-08-2009,02-08-2009,flytbar,157,29-07-2007,Elplads
40735,01-08-2009,03-08-2009,flytbar,272,01-08-2009,Teltpladser
40736,01-08-2009,04-08-2009,flytbar,140,08-05-2009,Elplads
40737,01-08-2009,02-08-2009,flytbar,72,01-08-2009,Elplads
40738,01-08-2009,04-08-2009,flytbar,30,01-08-2009,17 m2 4pers
40739,01-08-2009,03-08-2009,flytbar,139,01-08-2009,Elplads
40740,01-08-2009,02-08-2009,flytbar,142,01-08-2009,Elplads
40741,01-08-2009,02-08-2009,flytbar,155,01-08-2009,Elplads
40742,01-08-2009,02-08-2009,flytbar,156,01-08-2009,Elplads
40743,01-08-2009,02-08-2009,flytbar,165,01-08-2009,Elplads
40744,01-08-2009,02-08-2009,flytbar,146,01-08-2009,Elplads
40745,03-08-2009,04-08-2009,flytbar,151,31-07-2009,Elplads
40746,02-08-2009,05-08-2009,flytbar,283,02-08-2009,25 m2 Luksushytte
40747,01-08-2009,03-08-2009,flytbar,124,02-08-2009,Elplads
40748,03-08-2009,06-08-2009,flytbar,142,02-08-2009,Elplads
40749,21-08-2009,23-08-2009,flytbar,148,01-08-2009,Elplads
40750,03-08-2009,04-08-2009,flytbar,34,02-08-2009,17 m2 4pers
40751,02-08-2009,04-08-2009,flytbar,147,15-07-2003,Elplads
40752,02-08-2009,04-08-2009,flytbar,159,09-07-2007,Elplads
40753,02-08-2009,04-08-2009,flytbar,155,16-05-2005,Elplads
40754,02-08-2009,05-08-2009,flytbar,156,25-08-2005,Elplads
40756,02-08-2009,03-08-2009,flytbar,152,02-08-2009,Elplads
40757,02-08-2009,03-08-2009,flytbar,158,02-08-2009,Elplads
40758,02-08-2009,03-08-2009,flytbar,141,02-08-2009,Elplads
40759,02-08-2009,03-08-2009,flytbar,144,02-08-2009,Elplads
40760,02-08-2009,04-08-2009,flytbar,33,02-08-2009,17 m2 4pers
40761,02-08-2009,04-08-2009,flytbar,146,02-08-2009,Elplads
40762,02-08-2009,03-08-2009,flytbar,162,02-08-2009,Elplads
40763,02-08-2009,03-08-2009,flytbar,70,02-08-2009,Elplads
40764,02-08-2009,03-08-2009,flytbar,165,02-08-2009,Elplads
40765,04-08-2009,09-08-2009,flytbar,155,02-08-2009,Elplads
40766,02-08-2009,03-08-2009,flytbar,38,02-08-2009,15 m2 4pers
40767,02-08-2009,03-08-2009,flytbar,62,02-08-2009,Elplads
40768,02-08-2009,03-08-2009,flytbar,169,02-08-2009,Elplads
40769,02-08-2009,03-08-2009,flytbar,143,06-06-2008,Elplads
40772,02-08-2009,03-08-2009,flytbar,149,02-08-2009,Elplads
40775,02-08-2009,05-08-2009,flytbar,122,03-08-2009,Elplads
40776,02-08-2009,03-08-2009,flytbar,126,02-08-2009,Elplads
40777,02-08-2009,04-08-2009,flytbar,254,03-08-2009,Elplads
40778,20-08-2009,23-08-2009,flytbar,162,03-08-2009,Elplads
40779,21-08-2009,27-08-2009,flytbar,164,03-08-2009,Elplads
40782,03-08-2009,06-08-2009,flytbar,149,03-08-2009,Elplads
40783,04-08-2009,05-08-2009,flytbar,34,03-08-2009,17 m2 4pers
40784,03-08-2009,04-08-2009,flytbar,143,03-08-2009,Elplads
40786,04-08-2009,08-08-2009,ikke flytbar,140,03-08-2009,Elplads
40787,03-08-2009,06-08-2009,flytbar,152,03-08-2008,Elplads
40788,03-08-2009,04-08-2009,flytbar,158,03-08-2009,Elplads
40790,03-08-2009,06-08-2009,flytbar,162,15-08-2003,Elplads
40791,05-08-2009,07-08-2009,flytbar,281,29-07-2009,25 m2 Luksushytte
40792,15-08-2009,20-08-2009,flytbar,142,03-08-2009,Elplads
40793,03-08-2009,05-08-2009,flytbar,166,03-08-2009,Elplads
40794,03-08-2009,05-08-2009,flytbar,168,13-06-2008,Elplads
40795,03-08-2009,06-08-2009,flytbar,124,03-08-2009,Elplads
40796,03-08-2009,04-08-2009,flytbar,26,03-08-2009,10 m2 4pers u/udstyr
40797,11-09-2009,13-09-2009,flytbar,282,03-08-2009,25 m2 Luksushytte
40798,03-08-2009,04-08-2009,flytbar,163,03-08-2009,Elplads
40799,03-08-2009,04-08-2009,flytbar,169,03-08-2009,Elplads
40800,03-08-2009,04-08-2009,flytbar,126,03-08-2009,Elplads
40801,03-08-2009,04-08-2009,flytbar,119,03-08-2009,Elplads
40802,03-08-2009,05-08-2009,flytbar,172,03-08-2009,Elplads
40803,03-08-2009,05-08-2009,flytbar,157,30-07-2008,Elplads
40804,03-08-2009,04-08-2009,flytbar,171,03-08-2009,Elplads
40805,03-08-2009,04-08-2009,flytbar,120,03-08-2009,Elplads
40806,03-08-2009,04-08-2009,flytbar,64,03-08-2009,Elplads
40807,03-08-2009,05-08-2009,flytbar,272,04-08-2009,Teltpladser
40808,03-08-2009,05-08-2009,flytbar,139,04-08-2009,Elplads
40809,04-08-2009,07-08-2009,flytbar,151,04-08-2009,Elplads
40810,04-08-2009,06-08-2009,flytbar,159,04-08-2009,Elplads
40811,13-08-2009,17-08-2009,flytbar,286,04-08-2009,25 m2 Luksushytte
40866,14-08-2009,16-08-2009,flytbar,146,06-08-2009,Elplads
40867,14-08-2009,16-08-2009,flytbar,148,06-08-2009,Elplads
41153,25-08-2009,27-08-2009,flytbar,274,19-08-2009,25 m2 Luksushytte
41449,11-09-2009,14-09-2009,flytbar,159,11-09-2009,Elplads
41450,11-09-2009,12-09-2009,flytbar,140,11-09-2009,Elplads
40812,04-08-2009,06-08-2009,flytbar,146,20-07-2002,Elplads
40813,04-08-2009,05-08-2009,flytbar,26,04-08-2009,10 m2 4pers u/udstyr
40814,05-08-2009,07-08-2009,flytbar,41,04-08-2009,15 m2 4pers
40818,04-08-2009,06-08-2009,flytbar,249,04-08-2009,Elplads
40819,28-09-2009,02-10-2009,flytbar,280,04-08-2009,25 m2 Luksushytte
40820,28-09-2009,02-10-2009,flytbar,281,04-08-2009,25 m2 Luksushytte
40821,28-09-2009,02-10-2009,flytbar,282,04-08-2009,25 m2 Luksushytte
40822,28-09-2009,02-10-2009,flytbar,283,04-08-2009,25 m2 Luksushytte
40823,28-09-2009,02-10-2009,flytbar,284,04-08-2009,25 m2 Luksushytte
40824,28-09-2009,02-10-2009,flytbar,58,04-08-2009,25 m2 Luksushytte
40825,04-08-2009,05-08-2009,flytbar,178,04-08-2009,Elplads
40826,04-08-2009,02-09-2009,flytbar,256,01-07-2006,Elplads
40827,04-08-2009,05-08-2009,flytbar,158,04-08-2009,Elplads
40828,04-08-2009,05-08-2009,flytbar,59,04-08-2009,Elplads
40829,04-08-2009,05-08-2009,flytbar,60,04-08-2009,Elplads
40830,04-08-2009,06-08-2009,flytbar,179,04-08-2009,Elplads
40831,04-08-2009,05-08-2009,flytbar,169,04-08-2009,Elplads
40832,04-08-2009,05-08-2009,flytbar,163,04-08-2009,Elplads
40834,04-08-2009,05-08-2009,flytbar,164,04-08-2009,Elplads
40835,04-08-2009,05-08-2009,flytbar,165,04-08-2009,Elplads
40840,10-08-2009,11-08-2009,flytbar,150,05-08-2009,Elplads
40841,05-09-2009,19-09-2009,flytbar,30,05-08-2009,17 m2 4pers
40842,04-08-2009,05-08-2009,flytbar,31,05-08-2009,17 m2 4pers
40843,05-08-2009,12-08-2009,flytbar,144,05-08-2009,Elplads
40844,05-08-2009,07-08-2009,flytbar,154,04-08-2007,Elplads
40845,05-08-2009,06-08-2009,flytbar,157,05-08-2009,Elplads
40846,05-08-2009,06-08-2009,flytbar,164,05-08-2009,Elplads
40847,05-08-2009,08-08-2009,flytbar,168,05-08-2009,Elplads
40848,05-08-2009,06-08-2009,flytbar,272,05-08-2009,Teltpladser
40849,05-08-2009,07-08-2009,flytbar,163,05-08-2009,Elplads
40850,05-08-2009,06-08-2009,flytbar,126,05-08-2009,Elplads
40851,05-08-2009,07-08-2009,flytbar,166,05-08-2009,Elplads
40852,05-08-2009,06-08-2009,flytbar,139,05-08-2009,Elplads
40853,28-08-2009,30-08-2009,flytbar,275,16-08-2006,25 m2 Luksushytte
40854,05-08-2009,06-08-2009,flytbar,156,05-08-2009,Elplads
40855,06-08-2009,07-08-2009,flytbar,139,06-08-2009,Elplads
40857,05-08-2009,07-08-2009,flytbar,158,06-08-2009,Elplads
40858,05-08-2009,06-08-2009,flytbar,30,06-08-2009,17 m2 4pers
40859,05-08-2009,06-08-2009,flytbar,165,06-08-2009,Elplads
40860,05-08-2009,06-08-2009,flytbar,64,06-08-2009,Elplads
40890,06-08-2009,24-09-2009,flytbar,39,04-08-2009,15 m2 4pers
40861,05-08-2009,06-08-2009,flytbar,65,06-08-2009,Elplads
40862,05-08-2009,06-08-2009,flytbar,171,14-05-2007,Elplads
40863,12-08-2009,13-08-2009,flytbar,150,05-08-2009,Elplads
40864,06-08-2009,08-08-2009,flytbar,147,06-08-2009,Elplads
40865,06-08-2009,08-08-2009,flytbar,149,28-07-2005,Elplads
40868,06-08-2009,14-08-2009,flytbar,143,23-05-2004,Elplads
40869,06-08-2009,07-08-2009,flytbar,146,06-08-2009,Elplads
40870,05-09-2009,06-09-2009,flytbar,276,06-08-2009,25 m2 Luksushytte
40871,06-08-2009,07-08-2009,flytbar,159,06-08-2009,Elplads
40872,06-08-2009,07-08-2009,flytbar,277,06-08-2009,25 m2 Luksushytte
40873,06-08-2009,07-08-2009,flytbar,162,06-08-2009,Elplads
40874,06-08-2009,08-08-2009,flytbar,150,06-08-2009,Elplads
40875,06-08-2009,07-08-2009,flytbar,74,06-08-2009,Elplads
40876,06-08-2009,07-08-2009,flytbar,165,06-08-2009,Elplads
40877,06-08-2009,07-08-2009,flytbar,164,06-08-2009,Elplads
40878,06-08-2009,07-08-2009,flytbar,272,06-08-2009,Teltpladser
40879,06-08-2009,07-08-2009,flytbar,169,06-08-2009,Elplads
40880,09-08-2009,11-08-2009,flytbar,32,05-08-2009,17 m2 4pers
40881,21-08-2009,23-08-2009,flytbar,275,04-08-2009,25 m2 Luksushytte
40882,06-08-2009,07-08-2009,flytbar,284,06-08-2009,25 m2 Luksushytte
40883,06-08-2009,09-08-2009,flytbar,141,06-08-2009,Elplads
40884,06-08-2009,07-08-2009,flytbar,59,06-08-2009,Elplads
40885,06-08-2009,07-08-2009,flytbar,142,07-08-2009,Elplads
40886,06-08-2009,07-08-2009,flytbar,152,07-08-2009,Elplads
40887,08-08-2009,09-08-2009,flytbar,158,07-08-2009,Elplads
40889,15-08-2009,16-08-2009,flytbar,57,07-08-2009,25 m2 Luksushytte
40891,07-08-2009,11-08-2009,flytbar,164,14-06-2009,Elplads
40892,07-08-2009,11-08-2009,flytbar,166,07-08-2009,Elplads
40893,07-08-2009,08-08-2009,flytbar,163,07-08-2009,Elplads
40894,07-08-2009,13-09-2009,flytbar,41,07-08-2009,15 m2 4pers
40895,07-08-2009,09-08-2009,flytbar,142,30-08-2002,Elplads
40896,21-08-2009,22-08-2009,ikke flytbar,141,10-04-2003,Elplads
40898,07-08-2009,17-09-2009,flytbar,171,17-08-2007,Elplads
40899,07-08-2009,08-08-2009,flytbar,172,07-08-2009,Elplads
40900,07-08-2009,08-08-2009,flytbar,159,07-08-2009,Elplads
40901,31-07-2009,09-08-2009,flytbar,153,25-07-2009,Elplads
40902,07-08-2009,09-08-2009,flytbar,162,07-08-2009,Elplads
40903,10-08-2009,13-08-2009,flytbar,38,31-05-2004,15 m2 4pers
40904,07-08-2009,08-08-2009,flytbar,154,07-08-2009,Elplads
40905,07-08-2009,08-08-2009,flytbar,139,07-08-2009,Elplads
40906,07-08-2009,08-08-2009,flytbar,65,07-08-2009,Elplads
40907,07-08-2009,09-08-2009,flytbar,157,07-08-2009,Elplads
40908,07-08-2009,09-08-2009,flytbar,146,07-08-2009,Elplads
40909,07-08-2009,08-08-2009,flytbar,124,07-08-2009,Elplads
40910,07-08-2009,08-08-2009,flytbar,58,07-08-2009,25 m2 Luksushytte
40911,07-08-2009,08-08-2009,flytbar,38,28-05-2009,15 m2 4pers
41320,31-08-2009,01-09-2009,flytbar,274,31-08-2009,25 m2 Luksushytte
41321,31-08-2009,01-09-2009,flytbar,139,01-09-2009,Elplads
41322,31-08-2009,01-09-2009,flytbar,141,01-09-2009,Elplads
41323,31-08-2009,01-09-2009,flytbar,155,01-09-2009,Elplads
40912,13-08-2009,14-08-2009,flytbar,165,03-08-2009,Elplads
40913,08-08-2009,09-08-2009,flytbar,139,03-08-2002,Elplads
40914,14-08-2009,16-08-2009,flytbar,274,08-08-2009,25 m2 Luksushytte
40915,07-08-2009,08-08-2009,flytbar,151,08-08-2009,Elplads
40916,09-08-2009,12-08-2009,flytbar,65,04-08-2009,Elplads
40917,14-08-2009,21-08-2009,flytbar,56,08-08-2009,25 m2 Luksushytte
40918,04-09-2009,06-09-2009,ikke flytbar,58,06-08-2009,25 m2 Luksushytte
40920,08-08-2009,10-08-2009,flytbar,147,08-08-2009,Elplads
40921,08-08-2009,12-08-2009,flytbar,140,08-08-2009,Elplads
40922,08-08-2009,14-08-2009,flytbar,145,08-08-2009,Elplads
40923,08-08-2009,09-08-2009,flytbar,151,08-08-2009,Elplads
40924,08-08-2009,09-08-2009,flytbar,163,20-07-2007,Elplads
40926,08-08-2009,09-08-2009,flytbar,160,08-08-2009,Elplads
40927,08-08-2009,09-08-2009,flytbar,32,30-07-2003,17 m2 4pers
40928,08-08-2009,09-08-2009,flytbar,62,30-07-2003,Elplads
40929,08-08-2009,09-08-2009,flytbar,69,08-08-2009,Elplads
40930,22-08-2009,23-08-2009,flytbar,55,08-08-2009,25 m2 6pers
40931,22-08-2009,23-08-2009,flytbar,282,08-08-2009,25 m2 Luksushytte
40932,21-08-2009,23-08-2009,flytbar,276,09-08-2009,25 m2 Luksushytte
40933,09-08-2009,12-08-2009,flytbar,139,27-06-2008,Elplads
40935,09-08-2009,13-08-2009,flytbar,141,01-08-2003,Elplads
40936,09-08-2009,12-08-2009,flytbar,148,09-08-2009,Elplads
40937,14-08-2009,17-08-2009,flytbar,151,26-07-2009,Elplads
40938,09-08-2009,10-08-2009,flytbar,152,09-08-2009,Elplads
40939,09-08-2009,10-08-2009,flytbar,287,09-08-2009,25 m2 Luksushytte
40940,09-08-2009,10-08-2009,flytbar,154,09-08-2009,Elplads
40941,11-09-2009,13-09-2009,ikke flytbar,58,09-08-2009,25 m2 Luksushytte
40942,09-08-2009,10-08-2009,flytbar,155,09-08-2009,Elplads
40943,09-08-2009,10-08-2009,flytbar,142,09-08-2009,Elplads
40944,09-08-2009,10-08-2009,flytbar,277,09-08-2009,25 m2 Luksushytte
40945,24-08-2009,27-08-2009,flytbar,145,10-08-2009,Elplads
40946,09-08-2009,10-08-2009,flytbar,146,09-08-2009,Elplads
40947,09-08-2009,10-08-2009,flytbar,274,10-08-2009,25 m2 Luksushytte
40948,09-08-2009,10-08-2009,flytbar,156,10-08-2009,Elplads
40949,20-09-2009,24-09-2009,flytbar,31,10-08-2009,17 m2 4pers
40950,10-08-2009,12-08-2009,flytbar,160,10-08-2009,Elplads
40951,10-08-2009,14-08-2009,flytbar,147,10-08-2009,Elplads
40952,10-08-2009,14-08-2009,flytbar,152,11-09-2004,Elplads
40953,10-08-2009,11-08-2009,flytbar,179,10-08-2009,Elplads
40954,14-08-2009,17-08-2009,ikke flytbar,141,16-06-2007,Elplads
40955,10-08-2009,11-08-2009,flytbar,153,10-08-2009,Elplads
40956,10-08-2009,11-08-2009,flytbar,174,10-08-2009,Elplads
40982,10-08-2009,11-08-2009,flytbar,178,11-08-2009,Elplads
40983,04-09-2009,06-09-2009,flytbar,274,08-08-2009,25 m2 Luksushytte
41002,12-08-2009,13-08-2009,flytbar,153,17-07-2008,Elplads
40957,10-08-2009,11-08-2009,flytbar,146,10-08-2009,Elplads
40958,10-08-2009,11-08-2009,flytbar,155,01-08-2008,Elplads
40959,10-08-2009,11-08-2009,flytbar,154,03-06-2007,Elplads
40962,10-09-2009,13-09-2009,flytbar,276,10-08-2009,25 m2 Luksushytte
40963,05-09-2009,01-04-2010,flytbar,163,12-08-2004,Elplads
40966,13-08-2009,15-08-2009,flytbar,283,10-08-2009,25 m2 Luksushytte
40968,10-08-2009,11-08-2009,flytbar,59,10-08-2009,Elplads
40969,10-08-2009,11-08-2009,flytbar,156,10-08-2009,Elplads
40970,10-08-2009,11-08-2009,flytbar,157,10-08-2009,Elplads
40971,10-08-2009,11-08-2009,flytbar,163,10-08-2009,Elplads
40972,10-08-2009,12-08-2009,flytbar,165,10-08-2009,Elplads
40973,10-08-2009,12-08-2009,flytbar,159,10-08-2009,Elplads
40974,10-08-2009,16-08-2009,flytbar,180,10-08-2009,Elplads
40984,11-08-2009,14-08-2009,flytbar,154,11-08-2009,Elplads
40985,11-08-2009,13-08-2009,flytbar,146,11-08-2009,Elplads
40986,11-08-2009,12-08-2009,flytbar,151,11-08-2009,Elplads
40987,11-08-2009,14-08-2009,flytbar,163,11-08-2009,Elplads
40988,11-08-2009,12-08-2009,flytbar,272,11-08-2009,Teltpladser
40989,11-08-2009,12-08-2009,flytbar,153,11-08-2009,Elplads
40990,11-08-2009,13-08-2009,flytbar,67,11-08-2009,Elplads
40991,11-08-2009,16-08-2009,flytbar,155,20-06-2005,Elplads
40992,14-08-2009,16-08-2009,ikke flytbar,140,11-08-2009,Elplads
40993,11-08-2009,12-08-2009,flytbar,157,11-08-2009,Elplads
40994,11-08-2009,12-08-2009,flytbar,156,11-08-2009,Elplads
40995,11-08-2009,12-08-2009,flytbar,158,11-08-2009,Elplads
40996,11-08-2009,12-08-2009,flytbar,164,11-08-2009,Elplads
40997,11-08-2009,12-08-2009,flytbar,35,11-08-2009,15 m2 4pers
40998,11-08-2009,13-08-2009,flytbar,179,11-08-2009,Elplads
41000,11-08-2009,12-08-2009,flytbar,32,12-08-2009,17 m2 4pers
41001,11-08-2009,12-08-2009,flytbar,176,12-08-2009,Elplads
41003,12-08-2009,14-08-2009,flytbar,164,12-08-2009,Elplads
41004,12-08-2009,14-08-2009,flytbar,166,12-08-2009,Elplads
41005,12-08-2009,14-08-2009,flytbar,162,12-08-2009,Elplads
41006,21-06-2010,26-06-2010,flytbar,58,28-06-2007,25 m2 Luksushytte
41031,13-08-2009,14-08-2009,flytbar,174,13-08-2009,Elplads
41331,01-09-2009,02-09-2009,flytbar,145,01-09-2009,Elplads
41332,01-09-2009,02-09-2009,flytbar,148,01-09-2009,Elplads
41333,01-09-2009,02-09-2009,flytbar,156,01-09-2009,Elplads
41336,01-09-2009,01-10-2009,flytbar,119,01-09-2009,Elplads
41337,01-09-2009,02-09-2009,flytbar,151,01-09-2009,Elplads
41338,13-09-2009,13-11-2009,flytbar,41,01-09-2009,15 m2 4pers
41007,17-08-2009,26-08-2009,flytbar,31,12-08-2009,17 m2 4pers
41008,12-08-2009,14-08-2009,flytbar,149,12-08-2009,Elplads
41009,12-08-2009,13-08-2009,flytbar,142,12-08-2009,Elplads
41010,12-08-2009,14-08-2009,flytbar,144,12-08-2009,Elplads
41011,28-08-2009,30-08-2009,flytbar,274,12-08-2009,25 m2 Luksushytte
41012,12-08-2009,13-08-2009,flytbar,272,12-08-2009,Teltpladser
41013,12-08-2009,13-08-2009,flytbar,83,12-08-2009,Elplads
41014,12-08-2009,13-08-2009,flytbar,59,12-08-2009,Elplads
41015,12-08-2009,13-08-2009,flytbar,60,12-08-2009,Elplads
41016,12-08-2009,13-08-2009,flytbar,148,12-08-2009,Elplads
41017,12-08-2009,13-08-2009,flytbar,140,13-08-2009,Elplads
41018,12-08-2009,13-08-2009,flytbar,158,13-08-2009,Elplads
41019,12-08-2009,13-08-2009,flytbar,122,13-08-2009,Elplads
41020,12-08-2009,13-08-2009,flytbar,178,13-08-2009,Elplads
41021,12-08-2009,13-08-2009,flytbar,156,13-08-2009,Elplads
41022,13-08-2009,14-08-2009,flytbar,140,13-08-2009,Elplads
41023,24-08-2009,26-08-2009,flytbar,286,13-08-2009,25 m2 Luksushytte
41025,13-08-2009,15-08-2009,flytbar,142,13-08-2009,Elplads
41026,16-08-2009,08-10-2009,flytbar,40,13-08-2009,15 m2 4pers
41027,13-08-2009,14-08-2009,flytbar,153,13-08-2009,Elplads
41028,14-08-2009,17-08-2009,flytbar,275,20-10-2006,25 m2 Luksushytte
41029,13-08-2009,15-08-2009,flytbar,150,13-08-2009,Elplads
41030,13-08-2009,14-08-2009,flytbar,176,13-08-2009,Elplads
41032,13-08-2009,14-08-2009,ikke flytbar,157,13-08-2009,Elplads
41033,13-08-2009,14-08-2009,flytbar,159,13-08-2009,Elplads
41034,13-08-2009,15-08-2009,flytbar,156,13-08-2009,Elplads
41035,13-08-2009,14-08-2009,flytbar,158,13-08-2009,Elplads
41036,13-08-2009,14-08-2009,flytbar,151,13-08-2009,Elplads
41037,14-08-2009,16-08-2009,flytbar,144,14-08-2009,Elplads
41038,13-08-2009,14-08-2009,flytbar,160,14-08-2009,Elplads
41039,13-08-2009,14-08-2009,flytbar,178,14-08-2009,Elplads
41040,23-08-2009,24-08-2009,flytbar,44,14-08-2009,15 m2 4pers
41041,05-09-2009,06-09-2009,flytbar,31,14-08-2009,17 m2 4pers
41044,14-08-2009,17-08-2009,flytbar,275,14-08-2009,25 m2 Luksushytte
